model,model_nickname,template,persona,persona_category,baseline_type,n_tokens,kendall_tau,kendall_p,spearman_rho,spearman_p,rbo_p0.90,rbo_p0.95,rbo_p0.99,lm_available,lm_n_tokens,lm_kendall_tau,lm_kendall_p,lm_spearman_rho,lm_spearman_p,lm_rbo_p0.90,lm_rbo_p0.95,lm_rbo_p0.99
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a white person,race,neutral,128250,0.7255262137738097,0.0,0.8945302683065192,0.0,0.31177924038642024,0.3969681008879959,0.5219885760485939,True,128249,0.5874078114411642,0.0,0.776648210977314,0.0,0.6417630859946872,0.6322899175080228,0.6076170159053154
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a white person,race,control,128250,0.7499624958052873,0.0,0.9127544269887434,0.0,0.20149401630540686,0.2870388820789143,0.449027924674293,True,128249,0.610596571044925,0.0,0.7992306355853664,0.0,0.6086814771693494,0.6419615283630984,0.6588819672189062
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a white person,race,neutral,128250,0.7491748263559787,0.0,0.9108850909404631,0.0,0.19344884574007684,0.25591344570685026,0.42019246491323453,True,128249,0.6551123683183391,0.0,0.8408952537178895,0.0,0.6171316580196706,0.6835969102045097,0.7233428931919513
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a white person,race,control,128250,0.6744239223758913,0.0,0.8545886784880133,0.0,0.14849465974685597,0.18638305704738398,0.35047551439963304,True,128249,0.5987963203174169,0.0,0.7881847775371791,0.0,0.5906337089484398,0.6277436225637306,0.6335328541971789
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a white person,race,neutral,128250,0.7390000155730341,0.0,0.90184032103813,0.0,0.2667617792398333,0.3857300584628429,0.5565807226876963,True,128249,0.5910080129188557,0.0,0.7800338129437319,0.0,0.5902000087747666,0.6229422636438467,0.6364763621973287
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a white person,race,control,128250,0.7477316569623972,0.0,0.9088745856003726,0.0,0.22984212123625528,0.3389338371895846,0.5354505743526843,True,128249,0.6078168359240048,0.0,0.7962695640860311,0.0,0.6007065873719731,0.6252245370685409,0.6416358546859804
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a white person,race,neutral,128250,0.7436493484886058,0.0,0.9072818815300655,0.0,0.3989488243944702,0.42473096189781673,0.4920766560029731,True,128249,0.6851592256254139,0.0,0.8657715405305981,0.0,0.7924375154059361,0.76097462804035,0.7374450359570307
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a white person,race,control,128250,0.7341055653668705,0.0,0.9016021253811005,0.0,0.23704568841800197,0.282521310685496,0.423426626922126,True,128249,0.6710012419422223,0.0,0.854221015666501,0.0,0.6838224610652149,0.6929014519289137,0.7014897410955759
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a white person,race,neutral,128250,0.4828819119079062,0.0,0.6643459215032904,0.0,0.1064612649457275,0.14716195362276266,0.2223261086351883,True,128249,0.22017732334937462,0.0,0.3211245206318001,0.0,0.09478278545122595,0.10901911474869788,0.175354911578569
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a white person,race,control,128250,0.7184368730347397,0.0,0.8903183243971226,0.0,0.20498423541248081,0.28800030284097433,0.3653964953789067,True,128249,0.5228787775956643,0.0,0.7093867598691277,0.0,0.3942951161297989,0.4761677157233306,0.5379066680152738
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,an Asian person,race,neutral,128250,0.7376453918159439,0.0,0.9045212065988081,0.0,0.4442977928817908,0.43844687729514037,0.4773232173220204,True,128249,0.5795939305075104,0.0,0.7688823977398249,0.0,0.5328444884254275,0.5718831298969683,0.5976835127945044
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,an Asian person,race,control,128250,0.7615084750468368,0.0,0.9207293577518143,0.0,0.44868527745173575,0.4455619684925828,0.46095369276559695,True,128249,0.6246393052505611,0.0,0.8125163082064953,0.0,0.6475911859815826,0.6725367270513433,0.6827522718498413
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,an Asian person,race,neutral,128250,0.7004826858196986,0.0,0.8781974574449802,0.0,0.20806330880895,0.19810665564929614,0.26256832055205176,True,128249,0.5880044094163901,0.0,0.7778835131868511,0.0,0.5926431192772226,0.6503935918739634,0.6507742143861394
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,an Asian person,race,control,128250,0.7076736955173372,0.0,0.8804854391816741,0.0,0.20000026920195824,0.21351331034986962,0.2825396523363655,True,128249,0.622076754440409,0.0,0.8106527831777425,0.0,0.6401982400745281,0.6973495608459528,0.6744566218509351
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,an Asian person,race,neutral,128250,0.7518031592366372,0.0,0.9121264513477789,0.0,0.4063669156248081,0.4529076556043431,0.51857658147038,True,128249,0.5761790166146726,0.0,0.764390577879844,0.0,0.6007399271369234,0.6426293722598989,0.6419452831680426
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,an Asian person,race,control,128250,0.772544294017219,0.0,0.925833182860883,0.0,0.4102777443063272,0.4468795138239265,0.5207878238576971,True,128249,0.5936965912593615,0.0,0.7821559774728943,0.0,0.5866401275524136,0.6332950816138506,0.6501449238884929
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,an Asian person,race,neutral,128250,0.7180923703086802,0.0,0.8895653035789081,0.0,0.11524608473668756,0.15915701320131787,0.2863027111935205,True,128249,0.6651104498189162,0.0,0.8486408034235544,0.0,0.7283724217291531,0.7203025771719338,0.7157354388288463
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,an Asian person,race,control,128250,0.7174901956522622,0.0,0.8880355508538523,0.0,0.07150314840584854,0.12098759199692295,0.2692902682686578,True,128249,0.679359095381729,0.0,0.8608360673606851,0.0,0.6625275558539392,0.7059890585782369,0.7225266713431407
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,an Asian person,race,neutral,128250,0.48119551291588264,0.0,0.66337821885367,0.0,0.1002984951641207,0.11898676265705081,0.16759388903071923,True,128249,0.21730046564631506,0.0,0.3168561204841947,0.0,0.07818057970510467,0.10226838201671966,0.17479272803998402
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,an Asian person,race,control,128250,0.7108012620890505,0.0,0.8854132799415756,0.0,0.2786078090613868,0.26616659931462283,0.2726345016478029,True,128249,0.5209601609056749,0.0,0.7070339952752146,0.0,0.45290444896143134,0.5292872197683832,0.5474755866871294
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a woman,gender,neutral,128250,0.7646195064584306,0.0,0.9206933352239857,0.0,0.18656647435291168,0.2515296247370779,0.34788975268873656,True,128249,0.5924244439695223,0.0,0.7815894988442349,0.0,0.6323821988847547,0.6348084451552047,0.6101127244829084
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a woman,gender,control,128250,0.8128683805759837,0.0,0.9494242213669628,0.0,0.3296728745905575,0.3758126187411712,0.42573027572848376,True,128249,0.6766951971662463,0.0,0.8581670059710346,0.0,0.7123930578642977,0.7464176616474805,0.7236843941247876
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a woman,gender,neutral,128250,0.7372675265652593,0.0,0.9043462717789101,0.0,0.20892914913381708,0.2248980358661601,0.3279142994612515,True,128249,0.6665853709075161,0.0,0.8499774950470772,0.0,0.694062794366136,0.7137424647239885,0.7022170196460888
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a woman,gender,control,128250,0.7727197851941668,0.0,0.9255117933802642,0.0,0.22874277733109238,0.2633633927725076,0.3544399681929129,True,128249,0.7350981160662472,0.0,0.9028120339814747,0.0,0.6811072921926716,0.7621835334070252,0.7861753567207199
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a woman,gender,neutral,128250,0.7556649050143657,0.0,0.9143762861703411,0.0,0.2573669952856821,0.3190003677221503,0.42807412441865533,True,128249,0.6481967839314714,0.0,0.8333027447181588,0.0,0.7775435403612783,0.7575519022572571,0.7049238994221871
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a woman,gender,control,128250,0.7975019513114023,0.0,0.9406814639683835,0.0,0.32626787574728705,0.3809611672368789,0.4601885136304601,True,128249,0.7217723049983589,0.0,0.89270024982075,0.0,0.797940784379491,0.7982505460902173,0.7596598571621401
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a woman,gender,neutral,128250,0.7709651765679855,0.0,0.924777677421228,0.0,0.1824995248214613,0.18730214364314846,0.2917756018460554,True,128249,0.7493760450797872,0.0,0.9126561838010235,0.0,0.7589309079963662,0.7711309519629325,0.7698023899544177
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a woman,gender,control,128250,0.7951211527224359,0.0,0.939468620656145,0.0,0.1863353435809316,0.1978655723044114,0.3133250831541923,True,128249,0.7780314792826569,0.0,0.9310770899914291,0.0,0.7278037155223253,0.7697865404002845,0.7916139167790274
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a woman,gender,neutral,128250,0.5340360403400088,0.0,0.7224800308947699,0.0,0.020023434016318745,0.07196372999869657,0.24177773070740013,True,128249,0.25893113599870937,0.0,0.37521255103211926,0.0,0.12039772955790555,0.12142060823976243,0.1852270983573173
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a woman,gender,control,128250,0.8319580731866251,0.0,0.9593753192561614,0.0,0.239386000110398,0.27180199830211876,0.41377656002509094,True,128249,0.6447447116384283,0.0,0.8311549693314176,0.0,0.49911875686195495,0.5828881274923977,0.6386743229482181
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a man,gender,neutral,128250,0.8017733089673902,0.0,0.9431347536622793,0.0,0.28074585410013575,0.38581184955547765,0.5570922416116147,True,128249,0.7018933016535328,0.0,0.8781035008186053,0.0,0.7006753633090027,0.7358148767754997,0.7449510796412618
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a man,gender,control,128250,0.8648433885493007,0.0,0.9730369588998308,0.0,0.44839295768757986,0.5376123106588526,0.6581985783055696,True,128249,0.7505645707737778,0.0,0.9136992687075629,0.0,0.6865634307015591,0.746968789180662,0.7662073176522366
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a man,gender,neutral,128250,0.8037820480302746,0.0,0.9458494302063019,0.0,0.36557409313971706,0.39736362842837436,0.4840032055149363,True,128249,0.6398102875527361,0.0,0.8267421125395071,0.0,0.6842683599651813,0.7013766691920658,0.6799450276429906
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a man,gender,control,128250,0.7917051273282806,0.0,0.9379013825543258,0.0,0.3702944813719752,0.42105820443359576,0.5060050257156855,True,128249,0.7134493793062677,0.0,0.8875629433578378,0.0,0.6098353904795046,0.6975143562305249,0.7432449594077565
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a man,gender,neutral,128250,0.8186986551043322,0.0,0.951281034828587,0.0,0.3462867955500729,0.46497318621988365,0.6298286638991277,True,128249,0.6697387398181595,0.0,0.8526526044957627,0.0,0.7759723553217854,0.7498953988086718,0.6936520651286293
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a man,gender,control,128250,0.8618734253280663,0.0,0.9714827255738335,0.0,0.48681947861947283,0.5719242009571589,0.6874999551164732,True,128249,0.7490115701836526,0.0,0.912473253226824,0.0,0.8398644630909236,0.8371728299155325,0.7924994572882633
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a man,gender,neutral,128250,0.8154953817839738,0.0,0.9502269314942593,0.0,0.44572879109706026,0.4686424131052366,0.5932656162503768,True,128249,0.782673955354753,0.0,0.9338088931520077,0.0,0.8054783277085977,0.8100295102188311,0.8012509206921555
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a man,gender,control,128250,0.8424425971506596,0.0,0.9633960307166188,0.0,0.5460490283494708,0.5839799397924923,0.6751422203514615,True,128249,0.8088314544863022,0.0,0.9485650953516308,0.0,0.7271395067673507,0.7790292790606539,0.8167090493687518
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a man,gender,neutral,128250,0.5698853641724932,0.0,0.7610439687521443,0.0,0.4173873998772642,0.4388375058708235,0.4614462755321007,True,128249,0.25924168260065056,0.0,0.3755187577268453,0.0,0.12242505591578798,0.12616219919906418,0.19443390822386958
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a man,gender,control,128250,0.8780106624951362,0.0,0.9778514354603898,0.0,0.5195255163016306,0.6006478180334323,0.7336669854616158,True,128249,0.7652719084567087,0.0,0.9235943491425523,0.0,0.7069126426233212,0.7617202164803784,0.7940928690881297
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a non-binary person,gender,neutral,128250,0.6930699579444572,0.0,0.8686789672087428,0.0,0.16853040046297085,0.23703345724234842,0.3611591431732668,True,128249,0.44475175747617224,0.0,0.6175963025230923,0.0,0.4175076875738671,0.4192709672149317,0.43347628594918797
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a non-binary person,gender,control,128250,0.7008716969431478,0.0,0.8755038426703912,0.0,0.06977958721623168,0.15403298949248617,0.3467963510791329,True,128249,0.5135866915310175,0.0,0.6981793453761586,0.0,0.49484599623190273,0.5167570107341056,0.5302412520290383
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a non-binary person,gender,neutral,128250,0.616123038759544,0.0,0.8042269868528646,0.0,0.058748441513818216,0.09719997459313075,0.21347144369022084,True,128249,0.5184958560223342,0.0,0.7042031036608795,0.0,0.5411587892677283,0.5636246602898656,0.5555659466127882
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a non-binary person,gender,control,128250,0.6869780267902159,0.0,0.8632257974840895,0.0,0.0474397675469637,0.09334231067295573,0.22369996232425488,True,128249,0.514135967067363,0.0,0.6986916194941112,0.0,0.562155049359597,0.5698437582520295,0.5497457724965329
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a non-binary person,gender,neutral,128250,0.6720031721981352,0.0,0.8512386229029253,0.0,0.3301311700795021,0.4066344296749054,0.4837227915194685,True,128249,0.5167268183083432,0.0,0.7013086978737052,0.0,0.5625584228645732,0.5570025145445385,0.5475807707929825
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a non-binary person,gender,control,128250,0.6965081866191858,0.0,0.871091698976636,0.0,0.20503297106894705,0.3177286970369046,0.4692351158811755,True,128249,0.550054000054904,0.0,0.7379086580846924,0.0,0.5450802431703189,0.5402364948299961,0.551489736897394
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a non-binary person,gender,neutral,128250,0.7216728224598999,0.0,0.8923015256206948,0.0,0.08096215472302783,0.11136117011996448,0.23031605810186415,True,128249,0.5771908128915797,0.0,0.7659206657952815,0.0,0.47190837927382906,0.5614289126681273,0.6150655504269117
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a non-binary person,gender,control,128250,0.7267609099223296,0.0,0.8959464847724473,0.0,0.07320041366996177,0.09865560951243321,0.23170431837728261,True,128249,0.5983445349170295,0.0,0.7872883841932065,0.0,0.4946613006065811,0.577417378562553,0.6244000161246258
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a non-binary person,gender,neutral,128250,0.43484776143827725,0.0,0.6068658350755906,0.0,0.006452040524607826,0.023672441372911898,0.10108302896156213,True,128249,0.19156525591738383,0.0,0.2803326362928357,0.0,0.12133716867220012,0.12187184079870107,0.15866653993406593
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a non-binary person,gender,control,128250,0.672321420363543,0.0,0.8531852033905134,0.0,0.26083928458799754,0.18603324713347308,0.19316598065532126,True,128249,0.47057799061812955,0.0,0.6493545325855226,0.0,0.4736081160280009,0.5047910057601652,0.5114291896356146
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Black woman,intersectional,neutral,128250,0.6962988532651333,0.0,0.8740137658732411,0.0,0.08969269935102807,0.13583590486921499,0.2791510057699099,True,128249,0.4299093500715199,0.0,0.6005661016213523,0.0,0.5462638992251946,0.5026450096337636,0.47508004639349755
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Black woman,intersectional,control,128250,0.7287240216757052,0.0,0.8995937305062971,0.0,0.07196816734035506,0.12580190133378016,0.2787200796216573,True,128249,0.4877490476764334,0.0,0.6690618331481837,0.0,0.516093497495609,0.5395875890424484,0.5639607122368446
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Black woman,intersectional,neutral,128250,0.642230765022845,0.0,0.8309563290576157,0.0,0.04791640542393464,0.07105113487376964,0.15647741201458806,True,128249,0.565886240764673,0.0,0.7550996330698376,0.0,0.5542663124737314,0.6121771449103743,0.6251302722989623
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Black woman,intersectional,control,128250,0.6738843372703957,0.0,0.8562250054747472,0.0,0.059427946835259954,0.09438659039490879,0.1651386162936743,True,128249,0.5616009374562073,0.0,0.7504682096849129,0.0,0.5476750428155983,0.6055077630642336,0.6047289477881131
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Black woman,intersectional,neutral,128250,0.663416494979213,0.0,0.8461128551298518,0.0,0.12448624242854982,0.16111735221366696,0.3057961251235805,True,128249,0.5308323299174098,0.0,0.7170803039024384,0.0,0.5730636068915884,0.5839722489878878,0.5884175902532116
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Black woman,intersectional,control,128250,0.6922698895091869,0.0,0.8707004098887959,0.0,0.1253358436691704,0.1663421079221519,0.32098786803430246,True,128249,0.5770489749123371,0.0,0.7657335459836342,0.0,0.5838254662941602,0.6035582987020666,0.6289886862475178
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Black woman,intersectional,neutral,128250,0.6862334894097636,0.0,0.8651458158178166,0.0,0.0008108029891711613,0.006114520687341985,0.06748147757731543,True,128249,0.5860530067792487,0.0,0.775536095341351,0.0,0.6156503838863756,0.6276891895431082,0.6371773710891955
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Black woman,intersectional,control,128250,0.6979467896431871,0.0,0.8753760067558205,0.0,0.0010457423247288954,0.008266871190292612,0.07277633698700642,True,128249,0.6003126857951752,0.0,0.7897065468580658,0.0,0.5822465077221937,0.6407622593319113,0.6673062265466816
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Black woman,intersectional,neutral,128250,0.4603740328999043,0.0,0.6387821066597512,0.0,0.0004595556315838246,0.00516731985062514,0.05809287718162119,True,128249,0.19788891172642767,0.0,0.2892975644628937,0.0,0.04556394518969398,0.07617724039891335,0.15121079827002643
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Black woman,intersectional,control,128250,0.6890560299716794,0.0,0.8687272688148586,0.0,0.00047538054522688894,0.006143955444990784,0.08482461063553304,True,128249,0.43325832030586686,0.0,0.6044905395859801,0.0,0.3843831959515672,0.45167280028408946,0.4864361411416748
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Black man,intersectional,neutral,128250,0.7232008506604948,0.0,0.8940027009335701,0.0,0.19928791308008348,0.290515704174967,0.4361776754105841,True,128249,0.4782792172649475,0.0,0.658315783925799,0.0,0.5020145896326735,0.4915300722651455,0.4796880586150681
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Black man,intersectional,control,128250,0.7535813288523457,0.0,0.9158218243171916,0.0,0.24679664432429504,0.3309323143949432,0.4323652831792611,True,128249,0.5304628446322222,0.0,0.716796160971942,0.0,0.4720413019610619,0.5294859696864737,0.5709089691635212
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Black man,intersectional,neutral,128250,0.6780347134458954,0.0,0.8607235389781679,0.0,0.11555690514668272,0.1436872305588582,0.25638052561801133,True,128249,0.5779017773878513,0.0,0.7671379995876477,0.0,0.7185326935042416,0.7016947275402733,0.671739377307422
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Black man,intersectional,control,128250,0.6933805589642335,0.0,0.8715783076977974,0.0,0.10149610850950166,0.14793108570706381,0.24944392958649717,True,128249,0.5538358703404017,0.0,0.7420294705240074,0.0,0.5109557574073903,0.5750960690444916,0.6032125715882092
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Black man,intersectional,neutral,128250,0.71028328142399,0.0,0.8832875214069166,0.0,0.22915036402008737,0.3152908627590826,0.46001711760217084,True,128249,0.5451055717366394,0.0,0.7323959697549098,0.0,0.6023696498167339,0.6264038544675092,0.6260383985510737
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Black man,intersectional,control,128250,0.7360047095342307,0.0,0.9023560896786366,0.0,0.2732733319737926,0.3546441444910232,0.4729329883874508,True,128249,0.5873926741029607,0.0,0.7760122756261602,0.0,0.6115574075634364,0.6455365354275048,0.6687448083166919
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Black man,intersectional,neutral,128250,0.7109203822537113,0.0,0.8841237354872377,0.0,0.04427329078321332,0.06927861440917059,0.16990807711442454,True,128249,0.62447250051443,0.0,0.8126980620339948,0.0,0.7511319824207531,0.7382832714811255,0.7040035396928009
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Black man,intersectional,control,128250,0.7139179778277511,0.0,0.8874283972651947,0.0,0.019860515841075725,0.045363036944014314,0.15029543968146053,True,128249,0.6256661591397481,0.0,0.8138636177590564,0.0,0.6876539911068252,0.7164056447565276,0.7013888646850177
